@RELATION teapots

@ATTRIBUTE AIHelper {true, false}
@ATTRIBUTE Weight NUMERIC
@ATTRIBUTE IsNew {true, false}
@ATTRIBUTE Width NUMERIC
@ATTRIBUTE Length NUMERIC
@ATTRIBUTE Height NUMERIC
@ATTRIBUTE Warranty {No, HalfYear, OneYear, OneAndHalfYear, TwoYears, ThreeYears}
@ATTRIBUTE WarrantyProvidedBySeller {true, false}
@ATTRIBUTE PowerCordLength STRING
@ATTRIBUTE TeaBrewing {true, false}
@ATTRIBUTE WaterFillingWithoutOpening {true, false}
@ATTRIBUTE SoundSignalOnBoil {true, false}
@ATTRIBUTE IndicationTemperature {true, false}
@ATTRIBUTE IndicationWaterLevel {true, false}
@ATTRIBUTE IndicationSwitchingOn {true, false}
@ATTRIBUTE HeatingModesCount NUMERIC
@ATTRIBUTE WallsCount NUMERIC
@ATTRIBUTE MaxVolume NUMERIC
@ATTRIBUTE BodyMaterial STRING
@ATTRIBUTE AutoShutOffNoWater {true, false}
@ATTRIBUTE AutoShutOffOnLift {true, false}
@ATTRIBUTE DelayedStart {true, false}
@ATTRIBUTE Country {Китай, Россия, Турция, США, Германия}
@ATTRIBUTE Functions STRING

@DATA
false,-0.038548989491725034,false,0.38164828650532323,-1.2231890184332541,0.40382536784489975,OneYear,true,?,false,false,false,false,true,true,1,1,0.129382652254913,'пластик_сталь',true,true,false,Китай,'?'
false,-0.02557795291831927,true,-0.7335320406150581,0.3949846836691746,0.4381794419749237,OneYear,false,?,false,false,false,false,true,true,1,1,0.3909195423048021,'пластик_стекло',true,true,false,Китай,'?'
false,-0.03235826749078137,true,-0.7954865032328571,0.3480810981009885,0.2664090713248003,OneYear,false,'0.75',false,false,false,false,true,true,1,1,-0.00138579277003169,'сталь_стекло',true,true,false,Китай,'?'
false,-0.029115508347429934,true,0.009921510798529376,-0.2616655142854343,-0.042777595845421366,OneYear,false,'0.7',false,false,false,false,true,true,1,1,-0.00138579277003169,'стекло',true,true,false,Китай,'?'
false,-0.03339005449093865,true,0.8979354749869812,0.5356954403737332,-2.241438340167001,TwoYears,false,'0.9',false,true,false,false,true,true,1,1,-0.00138579277003169,'пластик_сталь',true,true,false,Китай,'шумоподавление'
false,-0.010838138630358178,true,1.2490107631545084,-1.199737225649161,-0.5580887077957917,OneYear,false,'1.1',true,false,true,true,true,true,4,1,-0.00138579277003169,'сталь_стекло',true,true,false,Китай,'поддержание_температуры_заваривание_чая'
false,-0.02970510091894838,true,-0.5889716278401935,0.3480810981009885,0.2664090713248003,OneYear,false,'0.65',false,false,false,false,false,true,1,1,-0.00138579277003169,'сталь_стекло',true,true,false,Китай,'поддержание_температуры'
false,-0.02705193434711538,true,0.5468601868194539,-0.9886710905923224,0.9878446280553191,OneYear,false,'0.75',false,false,true,true,true,true,3,1,-0.00138579277003169,'пластик_стекло',true,true,false,Китай,'шумоподавление_поддержание_температуры'
false,-0.04090735977779881,true,-0.8161379907721233,0.2073703413964291,0.47253351610494887,OneYear,false,'0.75',false,false,false,false,false,true,1,2,0.129382652254913,'пластик',true,true,false,Китай,'?'
false,-0.03501143406261437,true,-0.7954865032328571,0.2073703413964291,0.8160742574051957,OneYear,false,'0.75',false,false,false,false,true,true,1,2,-0.00138579277003169,'пластик_металл',true,false,false,Китай,'?'
false,-0.04061256349203959,true,-0.4444112150653295,0.16046675582824294,-0.6955050043158899,OneYear,false,'0.75',false,false,false,true,true,true,1,1,-0.00138579277003169,'металл',true,true,false,Китай,'?'
false,-0.029999897204707603,true,0.42295126158385576,-1.316996189569627,0.12899277480470206,OneYear,false,'0.75',false,false,false,false,true,true,1,?,0.129382652254913,'пластик_стекло',true,true,false,Китай,'?'
false,-0.03736980434868815,true,-0.981349891086254,0.3949846836691746,0.30076314545482546,OneYear,false,'0.65',false,false,false,false,true,true,1,2,-0.26292268281992076,'пластик_сталь',true,true,false,Китай,'?'
false,-0.042292902320867146,true,0.31969382388752415,-0.7307013699672976,-1.0733998197461618,OneYear,false,'1',false,false,false,false,false,true,1,1,-0.26292268281992076,'пластик_сталь',true,true,false,Китай,'?'
false,-0.02705193434711538,true,-0.6096231153794601,0.2073703413964291,0.12899277480470206,OneYear,false,'0.7',false,false,true,false,true,true,3,1,-0.00138579277003169,'стекло',true,true,false,Китай,'шумоподавление'
false,-0.03353745263381826,false,-0.09333592689780222,0.32462930531689493,0.5755957384950232,OneYear,false,'0.7',false,false,false,true,false,true,13,2,-0.00138579277003169,'пластик',true,true,true,Китай,'поддержание_температуры'
false,-0.03442184149109593,true,0.8359810123691821,-0.49618344212636595,-0.5580887077957917,TwoYears,false,'0.75',false,false,false,false,true,true,1,1,-0.00138579277003169,'пластик_стекло',true,true,false,Китай,'?'
false,-0.03442184149109593,true,0.009921510798529376,-0.14440655036496844,1.5031557400056894,OneYear,false,'0.75',false,false,false,false,true,true,1,1,0.129382652254913,'пластик_стекло',true,true,false,Китай,'?'
false,-0.02852591577591149,true,0.42295126158385576,-0.7307013699672976,-0.3863183371456682,TwoYears,false,'0.6',false,false,false,false,true,true,1,1,0.3909195423048021,'стекло',true,true,false,Китай,'?'
false,-0.03560102663413282,true,-0.5063656776831286,0.2073703413964291,-0.3176101888856191,OneYear,false,'0.75',false,false,false,false,true,true,1,1,-0.00138579277003169,'сталь',true,true,false,Китай,'?'
false,-0.03327213597663496,true,0.009921510798529376,-0.2616655142854343,0.12899277480470206,OneYear,false,'0.7',false,false,false,false,true,true,1,1,0.129382652254913,'стекло',true,true,false,Китай,'?'
false,-0.016734064345542612,true,0.009921510798529376,0.9109241249192241,0.8160742574051957,TwoYears,false,'0.9',false,false,true,true,true,true,6,1,-0.00138579277003169,'стекло',true,true,false,Китай,'поддержание_температуры'
false,-0.03088428606198526,true,0.44360274912312236,-1.176285432865068,0.06028462654465293,TwoYears,false,'0.7',false,false,false,false,true,false,1,1,-0.00138579277003169,'стекло',false,true,false,Китай,'?'
false,-0.03442184149109593,true,0.11317894849486097,0.6295026115101063,-2.516270933207198,OneYear,false,'1.5',false,false,false,false,true,true,1,1,-0.26292268281992076,'пластик',true,true,false,Китай,'?'
false,-0.03736980434868815,true,0.31969382388752415,-0.6134424060468319,0.8160742574051957,OneYear,false,'1',false,false,false,false,false,true,1,1,1.0447617674295249,'пластик_сталь',true,true,false,Китай,'?'
false,-0.013786101487950399,true,1.4555256385471718,0.2073703413964291,-0.21454796649554478,OneYear,false,'0.8',false,false,false,false,false,true,1,1,-0.00138579277003169,'керамика',false,true,false,Китай,'?'
false,-0.009364157201562067,false,-0.2998508022904654,0.2073703413964291,0.91913647979527,OneYear,false,'0.8',false,false,true,true,true,true,4,2,-0.26292268281992076,'пластик_сталь',true,true,false,Китай,'поддержание_температуры'
false,-0.04061256349203959,true,-0.4444112150653295,0.16046675582824294,-0.6955050043158899,OneYear,false,'0.75',false,false,false,true,true,true,1,1,-0.00138579277003169,'металл',true,true,false,Китай,'?'
false,-0.036485415491410475,true,-0.6922290655365255,0.488791854805547,-0.21454796649554478,OneYear,false,'0.75',false,false,false,false,true,true,1,1,-0.00138579277003169,'пластик_стекло',true,true,false,Китай,'?'
false,-0.029115508347429934,true,0.7327235746728505,1.2627010166806216,-2.791103526247396,OneYear,false,'0.68',false,false,false,false,true,true,1,1,0.129382652254913,'пластик_стекло_металл',true,true,false,Китай,'?'
true,-0.031473878633503705,false,0.5881631618979865,-0.8948639194559497,-0.07713166997544654,OneYear,false,'0.65',false,false,true,true,true,true,5,2,-0.00138579277003169,'пластик_сталь',true,true,false,Китай,'поддержание_температуры'
false,-0.033832248919577486,true,-0.6509260904579927,0.2073703413964291,0.47253351610494887,OneYear,false,'0.7',false,false,false,false,true,true,1,1,-0.00138579277003169,'пластик_сталь_стекло',true,true,false,Китай,'?'
false,-0.04061256349203959,true,-0.6715775779972593,0.3480810981009885,-0.042777595845421366,OneYear,false,'0.75',false,false,false,true,true,true,1,2,-0.00138579277003169,'пластик',true,true,false,Китай,'?'
false,-0.02852591577591149,true,-0.6715775779972593,0.7467615754305722,1.0565527763153684,OneYear,false,'0.7',false,false,false,false,true,true,1,?,-0.00138579277003169,'стекло_металл',true,true,false,Китай,'?'
false,-0.04090735977779881,true,0.21643638619119257,-0.7307013699672976,-0.042777595845421366,OneYear,false,'1',false,false,false,false,false,true,1,1,0.129382652254913,'пластик_сталь',true,true,false,Китай,'?'
false,-0.032947860062299814,true,0.21643638619119257,-0.14440655036496844,0.12899277480470206,OneYear,false,'0.75',false,false,false,false,true,true,1,1,-0.00138579277003169,'сталь',true,true,false,Китай,'?'
false,-0.029115508347429934,true,-0.7541835281543242,0.488791854805547,0.30076314545482546,TwoYears,false,'0.75',false,false,true,true,true,true,1,2,-0.00138579277003169,'пластик',true,true,false,Китай,'?'
false,-0.04426803743545394,true,0.2783908488089917,-0.8479603338877635,-0.21454796649554478,OneYear,false,'0.7',false,false,false,false,true,true,1,1,-0.1321542377949761,'сталь',true,true,false,Китай,'?'
false,-0.03427444334821632,true,0.42295126158385576,-0.49618344212636595,-0.9016294490960385,OneYear,false,'1',true,false,false,false,true,true,1,1,-0.9167649079446436,'стекло',true,true,false,Китай,'поддержание_температуры_заваривание_чая'
false,-0.03442184149109593,true,-1.0226528661647865,0.2073703413964291,-0.3863183371456682,OneYear,false,'0.8',false,false,false,false,true,true,1,1,-0.26292268281992076,'пластик',true,true,false,Китай,'?'
false,-0.026020147346958105,true,0.6294661369765189,-0.37892447820590014,0.47253351610494887,OneYear,false,'1',false,false,false,false,true,true,1,1,-0.00138579277003169,'стекло',true,true,false,Китай,'?'
false,-0.03259410451938875,true,-0.010729976740737236,-0.28511730706952776,0.02593055241462776,OneYear,false,'0.7',false,false,false,false,true,true,1,1,-0.1321542377949761,'стекло',true,true,false,Китай,'?'
false,-0.038254193205965806,true,-1.0226528661647865,-0.37892447820590014,-0.21454796649554478,OneYear,false,'0.75',true,false,false,false,true,true,1,?,0.129382652254913,'стекло',true,true,false,Китай,'заваривание_чая'
false,-0.040317767206280365,true,0.21643638619119257,-1.4342551534900927,-0.729859078445915,TwoYears,false,'0.8',false,false,false,true,true,true,1,1,-0.00138579277003169,'сталь',true,true,false,Китай,'?'
false,-0.029262906490309545,true,0.42295126158385576,-1.0824782617286952,-0.042777595845421366,TwoYears,false,?,false,false,false,false,true,true,1,1,-0.00138579277003169,'сталь',true,true,false,Китай,'?'
false,-0.03353745263381826,false,0.48490572420165484,-1.0355746761605091,-0.7985672267059641,OneYear,false,'0.75',false,false,false,true,true,true,5,2,-0.00138579277003169,'пластик_металл',true,true,false,Китай,'поддержание_температуры'
false,-0.03736980434868815,true,-0.2998508022904654,-0.6134424060468319,-0.5580887077957917,TwoYears,false,'0.6',false,false,false,false,true,true,1,1,-0.00138579277003169,'пластик',true,true,false,Китай,'?'
false,-0.03707500806292892,true,-0.403108239986797,-0.2616655142854343,-0.21454796649554478,OneYear,false,'0.75',false,false,false,false,true,true,1,1,0.129382652254913,'сталь',true,true,false,Китай,'поддержание_температуры'
true,-0.031473878633503705,false,0.5881631618979865,-0.8948639194559497,-0.07713166997544654,OneYear,false,'0.65',false,false,true,true,true,true,5,2,-0.00138579277003169,'пластик_сталь',true,true,false,Китай,'поддержание_температуры'
false,-0.031473878633503705,true,0.42295126158385576,-0.9652192978082293,-0.5580887077957917,OneYear,false,'0.75',false,false,false,false,true,true,1,1,-0.00138579277003169,'стекло',true,true,false,Китай,'?'
false,-0.03442184149109593,true,-0.403108239986797,-0.9652192978082293,-0.21454796649554478,TwoYears,false,'1',false,false,false,false,true,true,1,1,-0.00138579277003169,'?',true,true,false,Китай,'?'
false,-0.003910425915016461,true,1.35226820085084,0.09011137747596326,-0.21454796649554478,OneYear,false,'1',false,false,false,false,false,true,1,1,-0.26292268281992076,'керамика',true,true,false,Китай,'?'
false,-0.014965286630987288,false,0.42295126158385576,-0.6134424060468319,0.91913647979527,OneYear,false,'0.8',false,false,true,false,true,true,4,2,-0.26292268281992076,'сталь',false,true,false,Китай,'поддержание_температуры'
false,-0.031473878633503705,true,0.46425423666238824,-0.9886710905923224,0.12899277480470206,OneYear,false,'0.7',false,true,true,true,true,true,8,1,-0.00138579277003169,'сталь',true,true,false,Китай,'поддержание_температуры'
false,-0.029999897204707603,false,0.9392384500655137,0.7936651609987584,0.6443038867550723,TwoYears,false,'0.5',false,false,false,false,true,true,1,2,-0.00138579277003169,'металл',true,true,false,Китай,'?'
false,-0.038254193205965806,false,-0.8161379907721233,0.32462930531689493,-0.21454796649554478,OneYear,true,'0.8',false,false,false,true,true,true,7,1,0.129382652254913,'пластик_сталь_стекло',true,true,false,Китай,'поддержание_температуры'
false,-0.03265306377654059,false,0.6294661369765189,-0.9652192978082293,0.9878446280553191,OneYear,false,'1',false,false,true,true,false,true,5,2,-0.00138579277003169,'пластик_сталь',true,true,false,Китай,'поддержание_температуры'
false,-0.03265306377654059,false,0.6294661369765189,-0.9652192978082293,0.9878446280553191,OneYear,false,'1',false,false,true,true,false,true,5,2,-0.00138579277003169,'пластик_сталь',true,true,false,Китай,'поддержание_температуры'
false,-0.04267613749235414,false,0.8359810123691821,-0.9652192978082293,0.12899277480470206,OneYear,false,'0.8',false,true,false,false,false,true,1,1,0.129382652254913,'металл',false,false,false,Китай,'?'
false,-0.022629990060727054,false,0.42295126158385576,-0.14440655036496844,0.47253351610494887,TwoYears,false,'1',false,true,true,true,true,true,5,2,-0.26292268281992076,'пластик_стекло',true,true,false,Китай,'поддержание_температуры'
false,-0.033832248919577486,false,-0.403108239986797,0.4418882692373608,0.30076314545482546,ThreeYears,false,'0.75',false,false,false,true,true,true,6,1,-0.00138579277003169,'сталь',true,true,false,Китай,'поддержание_температуры'
false,-0.03442184149109593,true,0.21643638619119257,-0.9652192978082293,-0.5580887077957917,TwoYears,false,'1',false,false,false,true,true,true,1,1,-0.00138579277003169,'сталь',true,true,false,Китай,'?'
false,-0.04426803743545394,true,0.2783908488089917,-0.8479603338877635,-0.21454796649554478,OneYear,false,'0.7',false,false,false,false,true,true,1,1,-0.1321542377949761,'сталь',true,true,false,Китай,'?'
false,-0.03736980434868815,true,-0.2998508022904654,-0.6134424060468319,-0.5580887077957917,TwoYears,false,'0.6',false,false,false,false,true,true,1,1,-0.00138579277003169,'пластик',true,true,false,Китай,'?'
false,-0.041791748635076474,true,0.31969382388752415,-0.8479603338877635,0.47253351610494887,OneYear,false,'0.7',false,false,false,false,true,true,1,?,0.129382652254913,'пластик_сталь',true,true,false,Китай,'?'
false,-0.022629990060727054,true,0.7946780372906496,0.4418882692373608,1.0565527763153684,OneYear,false,'0.8',false,false,false,false,true,true,1,1,-0.00138579277003169,'сталь',false,false,false,Китай,'?'
false,-0.040317767206280365,true,-1.0226528661647865,0.4418882692373608,0.12899277480470206,OneYear,false,'0.75',false,false,true,false,true,true,1,1,-0.00138579277003169,'сталь',true,true,false,Китай,'?'
false,-0.03471663777685515,true,0.29904233634825755,-0.4023762709899936,2.121529074346134,TwoYears,false,'1',false,false,false,false,true,true,1,2,-0.26292268281992076,'сталь',true,true,false,Китай,'поддержание_температуры'
false,-0.041791748635076474,true,0.2783908488089917,-0.8479603338877635,-0.5580887077957917,OneYear,false,'0.7',false,false,false,false,true,true,1,1,0.129382652254913,'пластик_сталь',true,true,false,Китай,'?'
false,-0.02557795291831927,true,-0.7128805530757918,-0.8479603338877635,0.5068875902349741,OneYear,false,'0.8',true,false,true,true,true,true,4,1,-0.00138579277003169,'пластик_металл',true,true,false,Китай,'поддержание_температуры_заваривание_чая'
false,-0.021156008631930946,false,-0.2998508022904654,-0.027147586444502582,0.12899277480470206,TwoYears,false,'1.1',true,false,true,true,true,true,6,2,-0.26292268281992076,'пластик_стекло',true,true,false,Китай,'поддержание_температуры_заваривание_чая'
false,-0.03619061920565126,true,-0.403108239986797,0.3715328908850811,0.6443038867550723,OneYear,false,'0.75',false,false,false,true,true,true,1,2,-0.00138579277003169,'сталь',true,true,false,Китай,'?'
false,-0.031473878633503705,true,?,?,?,TwoYears,false,'0.7',false,false,false,false,true,true,1,1,-0.00138579277003169,'пластик',true,true,false,Китай,'?'
false,-0.040317767206280365,true,-0.19659336459413382,-0.49618344212636595,-0.21454796649554478,OneYear,false,'0.75',false,false,false,false,true,true,1,1,0.3909195423048021,'металл',true,true,false,Китай,'?'
false,-0.05520497963712107,true,-1.3737281543323139,-1.4342551534900927,-3.890433898408186,OneYear,false,'0.7',false,false,false,false,true,true,1,1,-1.5706071330693665,'пластик',true,true,false,Россия,'?'
false,-0.022629990060727054,true,0.8359810123691821,-0.14440655036496844,1.1596149987054425,TwoYears,false,'0.9',false,false,false,true,true,true,1,2,-0.00138579277003169,'пластик_сталь',true,true,false,Китай,'поддержание_температуры'
false,-0.03265306377654059,false,0.6294661369765189,-0.9652192978082293,0.9878446280553191,OneYear,false,'1',false,false,true,true,false,true,5,2,-0.00138579277003169,'пластик_сталь',true,true,false,Китай,'поддержание_температуры'
true,-0.031473878633503705,false,0.5881631618979865,-0.8948639194559497,-0.07713166997544654,OneYear,false,'0.65',false,false,true,true,true,true,5,2,-0.00138579277003169,'пластик_сталь',true,true,false,Китай,'поддержание_температуры'
false,-0.03442184149109593,true,-0.4237597275260636,-0.050599379228596086,1.6405720365257876,TwoYears,false,'0.75',false,false,false,false,true,true,1,1,-0.00138579277003169,'пластик',true,true,false,Китай,'шумоподавление'
false,-0.03206347120502215,false,-0.8161379907721233,-0.37892447820590014,-0.042777595845421366,OneYear,false,'0.73',false,false,false,false,true,true,1,1,-0.00138579277003169,'стекло',true,true,false,Китай,'?'
false,-0.033832248919577486,false,-0.403108239986797,0.4418882692373608,0.30076314545482546,ThreeYears,false,'0.75',false,false,true,false,true,true,1,1,-0.00138579277003169,'сталь',true,true,false,Китай,'?'
false,-0.03353745263381826,true,0.21643638619119257,-0.027147586444502582,0.30076314545482546,OneYear,false,'0.7',false,false,false,false,true,true,1,1,0.129382652254913,'стекло',true,true,false,Китай,'?'
false,-0.026167545489837716,false,0.6294661369765189,-1.199737225649161,-0.5580887077957917,OneYear,false,'0.71',false,false,false,false,true,true,1,1,-0.00138579277003169,'пластик_металл',true,true,false,Китай,'?'
false,-0.03442184149109593,true,-0.403108239986797,0.3715328908850811,0.6443038867550723,OneYear,false,'0.75',false,false,false,true,true,true,1,2,-0.00138579277003169,'пластик_металл',true,true,false,Китай,'поддержание_температуры'
false,-0.033242656348059035,true,1.35226820085084,0.30117751253280145,-2.6536872297272973,OneYear,false,'0.7',false,false,true,true,false,true,4,1,-0.00138579277003169,'пластик_сталь',true,false,false,Китай,'поддержание_температуры'
false,-0.03353745263381826,true,0.21643638619119257,-0.027147586444502582,0.30076314545482546,OneYear,false,'0.7',false,false,false,false,true,true,1,1,0.129382652254913,'стекло',true,true,false,Китай,'?'
false,-0.038725867263180565,true,0.42295126158385576,-0.6134424060468319,0.5755957384950232,OneYear,false,'0.7',false,false,false,false,true,true,1,1,-0.1321542377949761,'пластик_сталь',true,true,false,Китай,'?'
false,-0.03265306377654059,false,0.6294661369765189,-0.9652192978082293,0.9878446280553191,OneYear,false,'1',false,false,true,true,false,true,5,2,-0.00138579277003169,'пластик_сталь',true,true,false,Китай,'поддержание_температуры'
false,-0.036780211777169704,false,0.8359810123691821,-0.9652192978082293,-0.5580887077957917,OneYear,false,'0.8',false,false,false,false,true,true,1,1,0.129382652254913,'пластик_стекло',false,false,false,Китай,'?'
false,-0.03442184149109593,true,-0.8574409658506559,0.06665958469186976,-0.729859078445915,OneYear,false,'0.7',false,false,false,true,true,true,1,1,-0.00138579277003169,'пластик',true,true,false,Китай,'?'
false,-0.03471663777685515,false,0.11317894849486097,-0.14440655036496844,0.12899277480470206,OneYear,false,'1',false,false,false,false,false,false,1,?,0.129382652254913,'пластик_стекло',true,true,false,Китай,'?'
false,-0.02705193434711538,false,1.0837988628403779,-0.7307013699672976,0.30076314545482546,OneYear,false,'0.8',false,false,false,false,true,true,1,1,-0.00138579277003169,'пластик_стекло',true,true,false,Китай,'?'
false,-0.03442184149109593,false,-0.7128805530757918,0.32462930531689493,-0.45502648540571733,OneYear,false,'0.75',false,false,false,false,true,true,1,2,-0.00138579277003169,'сталь',true,false,false,Китай,'?'
false,-0.041791748635076474,true,0.31969382388752415,-0.8479603338877635,0.6443038867550723,OneYear,false,'0.7',false,false,false,false,true,true,1,2,0.129382652254913,'пластик_сталь',true,true,false,Китай,'?'
false,-0.031473878633503705,false,0.6707691120550514,-0.9652192978082293,1.0909068504453934,OneYear,false,'0.7',false,false,false,false,true,true,1,2,-0.00138579277003169,'сталь',false,true,false,Китай,'?'
false,-0.03471663777685515,true,0.009921510798529376,-0.2616655142854343,0.12899277480470206,OneYear,false,'1',false,false,false,false,true,false,1,1,0.129382652254913,'пластик_стекло',true,true,false,Китай,'?'
false,-0.024988360346800825,false,0.7120720871335839,0.6295026115101063,0.7130120350151214,OneYear,false,'0.7',false,false,false,true,false,true,4,1,-0.00138579277003169,'пластик_сталь_стекло',true,true,false,Китай,'поддержание_температуры'
false,-0.033832248919577486,false,0.8359810123691821,0.4418882692373608,-1.5887109316965322,TwoYears,false,'0.73',true,true,false,true,true,true,15,1,0.129382652254913,'сталь',true,true,false,Китай,'шумоподавление_поддержание_температуры_заваривание_чая'
false,-0.040317767206280365,false,-0.8161379907721233,0.4418882692373608,-0.9016294490960385,OneYear,false,'0.8',false,false,false,false,false,true,1,1,-0.26292268281992076,'металл',true,true,false,Китай,'?'
false,-0.03442184149109593,true,0.21643638619119257,-0.37892447820590014,0.12899277480470206,TwoYears,false,'0.8',false,false,false,false,true,true,1,1,-0.00138579277003169,'стекло',true,false,false,Китай,'?'
false,-0.045329304064187136,true,-0.6509260904579927,0.4418882692373608,0.12899277480470206,OneYear,false,?,false,false,false,false,false,true,1,1,0.129382652254913,'сталь',true,true,false,Китай,'?'
false,-0.013786101487950399,false,1.0631473753011118,0.04320779190777709,1.2283231469654916,ThreeYears,false,'0.7',false,false,false,true,true,true,1,?,-0.26292268281992076,'металл',false,false,false,Китай,'?'
false,-0.036426456234258636,true,-0.09333592689780222,-0.37892447820590014,-0.3863183371456682,OneYear,false,'0.5',false,false,false,false,false,true,1,2,0.129382652254913,'пластик_сталь',true,true,false,Китай,'?'
false,-0.03442184149109593,false,0.42295126158385576,0.4418882692373608,-0.9016294490960385,OneYear,false,'0.7',false,false,true,false,true,true,1,2,-0.00138579277003169,'пластик_сталь',true,true,false,Китай,'поддержание_температуры'
false,-0.02852591577591149,false,0.5262086992801873,1.309604602248808,-2.859811674507445,OneYear,false,'0.7',false,false,true,true,true,true,5,2,-0.00138579277003169,'пластик_сталь',true,true,false,Китай,'поддержание_температуры'
false,-0.03265306377654059,false,-0.7128805530757918,0.32462930531689493,0.5068875902349741,ThreeYears,false,'0.7',false,false,true,true,true,true,7,2,-0.26292268281992076,'пластик_сталь',true,true,true,Китай,'поддержание_температуры'
false,-0.027936323204393047,false,-0.9297211722380883,0.488791854805547,0.7061412201891166,TwoYears,false,'0.7',false,false,true,true,true,true,13,1,-0.00138579277003169,'пластик_стекло',true,true,false,Китай,'поддержание_температуры'
false,-0.007300583201247519,false,-0.6922290655365255,1.0985384671919698,0.02593055241462776,OneYear,false,'0.7',false,false,false,false,false,true,1,1,-0.9167649079446436,'керамика',true,true,false,Китай,'?'
false,-0.03795939692020659,true,-0.403108239986797,-0.7307013699672976,-0.21454796649554478,OneYear,false,'0.6',false,false,false,false,true,true,1,1,0.129382652254913,'сталь',true,true,false,Китай,'?'
false,-0.03442184149109593,false,0.5262086992801873,-0.6134424060468319,0.8160742574051957,TwoYears,false,'1',false,true,true,true,true,true,5,2,-0.00138579277003169,'пластик_сталь',true,true,false,Китай,'поддержание_температуры'
false,-0.019682027203134833,true,0.6294661369765189,-1.199737225649161,1.5031557400056894,OneYear,false,'0.95',false,false,false,false,true,true,1,1,-0.00138579277003169,'сталь',true,true,false,Китай,'?'
false,-0.029999897204707603,true,-0.8161379907721233,0.2073703413964291,0.12899277480470206,OneYear,false,'0.75',false,false,false,false,true,true,1,?,0.129382652254913,'стекло',true,true,false,Китай,'?'
false,-0.03619061920565126,false,-0.6922290655365255,0.5591472331578267,0.12899277480470206,OneYear,false,'0.7',false,false,false,false,false,true,1,1,-0.00138579277003169,'сталь',true,true,false,Китай,'?'
false,-0.021156008631930946,false,-0.8161379907721233,-1.199737225649161,0.12899277480470206,OneYear,false,'0.75',false,false,false,true,true,true,7,1,-0.00138579277003169,'пластик_стекло',true,true,false,Китай,'?'
false,-0.031473878633503705,false,0.6707691120550514,-0.9652192978082293,1.0909068504453934,OneYear,false,'0.8',false,false,false,false,true,true,1,2,-0.00138579277003169,'сталь',false,true,false,Китай,'?'
true,-0.031473878633503705,false,0.5881631618979865,-0.8948639194559497,-0.07713166997544654,OneYear,false,'0.65',false,false,true,true,true,true,5,2,-0.00138579277003169,'пластик_сталь',true,true,false,Китай,'поддержание_температуры'
false,-0.029999897204707603,false,-0.6509260904579927,0.488791854805547,0.09463870067467688,ThreeYears,false,'0.7',false,false,true,false,true,true,5,1,-0.00138579277003169,'сталь_стекло',true,true,false,Китай,'поддержание_температуры'
false,-0.038548989491725034,true,1.4555256385471718,0.5591472331578267,-2.791103526247396,OneYear,false,'0.7',false,false,false,true,true,true,1,?,-0.00138579277003169,'сталь',true,false,false,Китай,'?'
false,-0.030589489776226046,true,0.46425423666238824,0.019755999123683587,1.400093517615615,TwoYears,false,'1.2',false,false,false,false,true,true,1,1,-0.00138579277003169,'пластик',true,false,false,Китай,'?'
false,-0.04090735977779881,false,-0.6096231153794601,0.6764061970782925,-1.0733998197461618,OneYear,false,'0.7',false,false,false,false,true,true,1,?,-0.6552280178947545,'стекло',true,false,false,Китай,'?'
false,-0.03442184149109593,false,-0.7748350156935908,0.9578277104874103,-0.3863183371456682,OneYear,false,'0.7',false,false,false,false,false,true,1,1,-0.00138579277003169,'пластик_сталь',true,true,false,Китай,'?'
false,-0.04326573006387258,false,-1.642197492342776,-0.8479603338877635,-2.2757924142970256,ThreeYears,false,'0.75',false,true,false,false,true,true,1,1,-1.5706071330693665,'пластик_металл',false,false,false,Китай,'?'
false,-0.03736980434868815,false,-0.8161379907721233,0.25427392696461526,0.12899277480470206,OneYear,false,'0.7',false,true,false,false,true,true,1,1,-0.00138579277003169,'пластик',true,true,false,Китай,'?'
false,-0.03206347120502215,true,-0.09333592689780222,0.3715328908850811,-0.6955050043158899,OneYear,false,'0.75',false,false,false,false,true,true,1,1,-0.00138579277003169,'пластик',true,true,false,Китай,'?'
false,-0.03353745263381826,false,-0.7954865032328571,0.3480810981009885,0.2664090713248003,TwoYears,false,'0.7',false,false,false,false,true,true,1,1,0.129382652254913,'пластик_стекло_металл',false,true,false,Китай,'?'
false,-0.02852591577591149,false,0.6294661369765189,0.4418882692373608,2.53377796390643,OneYear,false,'1',false,true,false,false,true,true,1,1,-0.00138579277003169,'пластик_металл',true,true,false,Китай,'?'
true,-0.031473878633503705,false,-0.7128805530757918,-0.027147586444502582,-0.3863183371456682,OneYear,false,'0.75',false,false,true,true,true,true,5,2,0.3909195423048021,'пластик_стекло',true,true,true,Китай,'поддержание_температуры'
false,-0.03442184149109593,true,0.009921510798529376,-0.2616655142854343,-0.9016294490960385,TwoYears,false,'0.8',false,false,false,true,true,true,1,1,-0.00138579277003169,'сталь',true,true,false,Китай,'?'
false,-0.013786101487950399,true,1.4555256385471718,5.83580060957879,-0.9016294490960385,OneYear,false,'0.7',true,false,false,false,false,true,1,1,0.3909195423048021,'пластик_стекло',true,true,false,Китай,'поддержание_температуры_заваривание_чая'
